frame,k,outRe_hex,outIm_hex
447,1,D79E,C5BF
447,2,92BF,2D41
447,3,14C3,A862
447,4,4000,4000
447,5,45BF,4DE0
447,6,6D41,AD41
447,7,CDE0,6B3D
447,8,0000,0000
447,9,CDE0,94C3
447,10,6D41,52BF
447,11,45BF,B220
447,12,4000,C000
447,13,14C3,579E
447,14,92BF,D2BF
447,15,D79E,3A41
448,0,C000,0000
448,1,DAC5,4BE2
448,2,2D41,D2BF
448,3,BCDE,4A01
448,4,0000,C000
448,5,E8A0,2483
448,6,52BF,52BF
448,7,7FBD,2664
448,8,4000,0000
448,9,7FBD,D99C
448,10,52BF,AD41
448,11,E8A0,DB7D
448,12,0000,4000
448,13,BCDE,B5FF
448,14,2D41,2D41
448,15,DAC5,B41E
