frame,k,outRe_hex,outIm_hex
444,1,FFB0,FFEC
444,2,0010,0001
444,3,FFF4,FFF4
444,4,0001,0009
444,5,0003,0003
444,6,FFFD,FFFD
444,7,FFFD,FFFF
444,8,0002,0000
444,9,FFFE,0000
444,10,FFFE,0003
444,11,0004,FFFC
444,12,0001,FFF7
444,13,FFF7,000D
444,14,0011,FFFF
444,15,FFB3,0015
445,0,0057,0000
445,1,FFDB,FFDD
445,2,0000,0003
445,3,0001,0003
445,4,FFFE,0005
445,5,0002,FFF6
445,6,FFFF,0003
445,7,0002,FFFC
445,8,0005,0000
445,9,0003,0003
445,10,0000,FFFD
445,11,0003,0009
445,12,FFFE,FFFB
445,13,0004,FFFE
445,14,0001,FFFD
445,15,FFDE,0024
446,0,0001,0000
446,1,0004,FFF6
446,2,FFFF,0006
446,3,FFFF,FFEB
446,4,FFFD,000E
446,5,0007,0000
446,6,FFFC,FFFC
446,7,FFFF,0000
446,8,0005,0000
446,9,0000,0000
446,10,FFFD,0004
446,11,0007,FFFF
446,12,FFFD,FFF2
446,13,0001,0016
446,14,0000,FFFA
446,15,0007,000A
447,0,000B,0000
447,1,FFFD,0018
447,2,FFFD,FFEE
447,3,FFED,0011
447,4,0011,FFF8
447,5,FFFD,FFF8
447,6,0000,0006
447,7,0002,0000
447,8,FFFF,0000
447,9,0003,0000
447,10,0001,FFFA
447,11,FFFD,0007
447,12,0011,0008
447,13,FFEF,FFF0
447,14,FFFE,0012
447,15,0000,FFE8
448,0,005A,0000
448,1,FFCE,FFF6
448,2,0001,0004
448,3,000E,000E
448,4,FFF4,FFE8
448,5,0002,000F
448,6,FFFE,FFFC
448,7,FFFF,FFFF
448,8,FFFE,0000
448,9,0000,0000
448,10,FFFF,0004
448,11,0002,FFF0
448,12,FFF4,0018
448,13,0010,FFF3
448,14,0002,FFFC
448,15,FFD1,000B
